13439	1369	634	6813	8982	6080	1281	11624	2347	18173	15096	11627	18501	11281	12031	5030	8233	14622	16336	3348	5201	4920	8677	976	17721	13536	7176	755	7437	1857	4732	14137	9298	3793	10628	689	15787	12851	5350	10187	5717	4442	10384	9416	5074	5232	3626	15848	1921	3418	14961	9276	12036	18512	19376	18643	4670	9106	17488	8231	17793	15162	69	61	10657	19503	14518	17847	6104	2281	8071	6812	20148	13347	2682	16998	8882	10257	10268	779	13186	3498	4824	2346	13597	557	3105	13626	1299	15710	17424	1854	9822	12353	899	7498	13603	11799	13866	18923	8727	11787	8987	12483	18308	942	7728	3687	5486	11901	18107	2819	11137	6057	18799	975	17244	11728	15795	17280	7529	9756	19991	1336
14732	19254	8413	627	13765	3967	1185	18714	12441	6446	14632	1886	14501	2990	10024	5570	70	4919	61	779	18222	16224	1831	2957	2447	6687	16070	14862	20161	18397	7164	3183	13289	9915	7988	4753	19706	13925	8918	13268	11705	4733	3660	18054	2802	8079	18402	11130	18531	14612	12571	11445	16191	6480	10391	6565	4016	10410	7310	17272	14763	20094	16609	4022	15161	10853	1813	18315	18223	12967	15311	13483	2293	15099	20056	18909	17038	9780	17923	10552	13864	2984	17844	7268	17771	2209	15244	4311	1173	10670	9652	15450	17432	2321	10602	3288	2050	2979	1541	15045	7319	11433	18189	4469	18544	7870	4134	10856	11728	10080	15701	8252	11901	2210	17142	6537	5785	12698	1168	11137	7728	5486	17888	13563
4922	19849	9417	847	18201	11919	5742	16226	13144	17472	10637	350	397	5049	1830	7863	16385	19977	2031	10472	20208	19263	5470	9926	10443	14583	9442	777	5209	19286	18780	14816	9411	3349	10162	6697	75	11604	9815	1412	6629	17721	15288	17535	11349	19715	5772	633	3667	14635	18871	1880	17300	15158	8149	10444	15712	13602	2851	6930	5354	11322	19765	6975	18021	19758	10325	7734	13430	19516	2451	19501	4220	7796	122	3788	10323	13128	7349	16271	5134	14251	16463	8278	2833	5584	7832	14030	13265	15406	2951	7309	18087	11920	5682	15774	9922	2680	1808	4160	11843	4588	486	9169	12565	5785	19195	13092	18107	4134	1744	8129	18455	5477	942	18981	12648	15018	13892	18625	5204	12921	10856	7250
6886	9799	10593	12484	18679	4447	9594	3214	13837	15895	14052	13723	7729	2379	7176	5286	10710	5313	15138	7144	6414	7722	642	7701	19671	9387	11704	11879	19217	19004	10314	12955	5472	17711	3521	1799	5061	19342	8812	15862	6352	4526	19478	19865	15727	13450	16232	6474	3904	17043	12473	5125	4072	14986	19044	12487	6613	11552	8114	7267	5162	5959	1690	3639	7003	6420	10979	5173	5511	4443	911	3339	14559	19761	5359	15897	14035	15771	18379	9430	8753	3533	15199	3777	11979	16869	4942	7644	17525	11744	12661	7381	1340	11925	7741	1542	11811	10301	710	12967	4129	6938	12718	11600	15784	3720	18625	11728	2210	13092	7245	16964	13563	19435	5847	19842	13892	6537	2555	11901	1320	17007	18092	5204
18566	3925	9910	19857	13764	15798	3758	5457	8484	3250	5685	19787	14925	18216	13772	482	1135	18520	7484	6759	17729	17160	19044	425	17840	14532	4123	15079	1183	14758	688	9683	1972	135	6859	11627	16663	16927	12666	5253	6098	6782	9325	6028	7908	7460	18638	2091	8130	12664	18936	13750	18892	5379	4001	14114	15543	19405	12851	19912	9959	9403	18372	6276	648	518	17266	18456	19026	10931	15530	4936	4644	19115	15324	13561	8460	11410	2451	15151	2089	8433	16518	13298	15938	19130	14284	14876	16582	11158	12001	6229	16422	2181	645	11585	9453	6812	14368	9213	10074	6497	5174	18823	15018	18343	16986	4134	18308	5785	8252	8129	16130	2210	6701	9377	1926	19195	18088	13818	9756	18092	18997	18544
4666	9649	4826	6761	14768	2446	5063	8774	7022	11124	787	13510	16925	2339	11815	14083	2167	11798	14878	1821	11089	1131	14651	4800	2586	1250	19534	12556	12666	2434	3619	1643	4932	15551	9093	17257	15149	4859	2795	18770	15002	11558	3399	12143	8953	12337	15839	13008	16920	8916	12112	938	3988	642	17896	869	3332	13361	12665	18886	15797	11090	10277	15444	9752	18505	9598	5178	117	16031	9197	9176	14556	1982	894	1381	10540	16425	7809	8599	4648	7838	5583	17416	1660	14688	18708	2060	17748	11688	7544	6089	17040	15036	11505	3240	4739	8181	18752	1622	9905	3928	8442	10853	10672	3720	17244	13177	12648	1320	2819	11587	8129	19435	5785	15108	8583	7870	4700	8706	18625	15784	10298	2618
13196	5883	7324	17278	3825	6360	3140	4753	8942	19084	13606	12419	11397	13163	10045	3156	16292	5125	11112	1844	1750	15292	17586	6854	1229	16091	7675	8598	10945	1246	8859	3742	6120	15377	7242	13518	7401	6353	17732	2171	9351	16631	16461	5897	7863	5283	2998	1103	2989	16487	4495	10665	14585	17376	18328	6855	17720	9644	17004	14023	1055	5033	11464	9597	3319	6180	17502	13894	16914	11049	13724	11444	2667	14003	7670	7727	10247	14068	15982	10931	15078	10086	7020	17419	3214	19696	1679	11826	10013	5298	15371	13430	4893	14379	10303	11670	3096	3547	1996	11695	7322	188	16094	18872	7340	19435	19991	16130	15784	12078	18455	17280	12921	10080	17142	4134	12565	9378	13818	5205	5486	6710	11137	7870
3807	17982	16319	15535	7281	12186	3801	15639	8056	14628	14154	9214	10818	7195	10947	9648	486	15173	19519	19495	3218	13922	13377	7480	3125	7842	10714	18793	3435	11891	8899	18470	12571	19658	1499	3043	7472	3370	3761	15071	11051	2730	12827	1295	19872	9233	1131	4674	178	7534	8426	11584	1903	13809	7196	16697	9925	11948	17261	580	1816	7079	5951	16218	16827	2012	16852	1408	1417	4354	12265	3515	5046	376	10772	11459	6306	18477	19171	15572	8748	8356	3287	9805	4916	7686	19051	9570	8535	10564	733	17481	16779	4113	16163	12533	15915	7048	6353	2709	12207	15543	4144	3060	3720	18343	5784	18092	10298	13177	14226	17293	12821	12168	15018	5205	7529	18308	4617	7870	15773	18799	17244	6616
1884	6152	12700	12693	16605	12542	4083	2353	11971	17687	19366	10170	7924	1828	17139	11405	7659	1707	12004	16877	5291	1931	20206	7700	12187	11445	4713	10777	14945	14135	5123	13217	6790	10555	7453	13812	2936	8480	7313	14273	2339	2050	11163	188	4087	3182	11522	12783	1055	16643	18368	264	17528	6121	8497	8339	7921	1441	15404	13617	1293	11377	11070	9027	18039	15530	10357	17818	8588	8899	13324	17128	1194	8761	15361	110	16476	5557	11256	601	625	17362	1742	2542	2157	13332	12782	5169	12708	8352	12092	20011	11145	9176	10950	15849	18503	18628	9299	5593	9290	18618	14101	16061	16130	8129	12648	10856	13573	4048	7250	15018	4700	7529	11901	10898	18455	10672	942	9377	8100	12078	13563	11521
7409	13637	268	15180	1834	5917	16	5131	16380	3656	17723	19427	2762	19886	19482	5620	18507	5300	8892	14822	786	13471	16955	7448	2598	4966	16330	11124	20111	18127	10374	10589	7226	17333	2275	1157	19016	8993	6872	7057	18652	19808	16409	12277	15359	4244	9015	6329	5011	17395	12470	9818	13898	13279	17910	18838	1131	14668	191	7975	4532	13064	1690	813	5170	11544	239	14064	4847	916	6274	5769	5520	11249	2364	2611	9551	13187	4945	15035	4192	14589	11492	52	2679	11975	15293	14380	6921	12091	5639	16090	3756	3025	19368	5800	6673	3766	4447	3439	16700	15748	1076	14108	18460	5847	12821	18625	18308	3871	7340	15018	4700	7870	18938	1336	7728	19780	17007	3687	5204	6701	2819	13177
11951	13801	12322	12717	9036	19166	6939	18223	7433	18135	7753	997	3541	11122	17791	5636	18538	3442	1431	3653	18370	1610	10582	13422	5792	15728	10902	18794	17905	10628	1344	1633	4704	1122	16198	17415	20105	17419	10606	15347	17053	1462	13326	12953	14283	8716	12612	905	12381	18946	13	5283	12792	8236	7107	14097	871	317	4966	17425	9307	7982	18659	11902	14315	2757	18391	19137	10772	15206	8365	16562	11471	4469	8588	13354	13239	17565	8680	6030	10611	19263	19010	2528	7432	8843	16236	148	12229	2128	4152	7312	10800	2031	17430	15052	12497	20150	19825	14834	619	9221	1949	3827	18088	18938	975	5785	6057	16964	17293	17280	18308	18455	1168	19378	5784	16986	7728	8583	19195	1744	12168	10672
11658	19579	12073	12011	9601	5921	6426	13741	17266	13303	19816	862	17816	19915	17064	8289	7059	17305	7802	13642	262	9295	14921	17973	17634	6890	4121	10351	5538	392	4938	4977	5112	11987	14663	20187	7099	12172	2483	19795	19356	8997	19192	11200	18538	15387	14932	17428	678	4492	13030	17735	222	10193	5997	11646	8400	9544	758	14948	6497	15509	17727	4133	10984	3946	3018	6323	9048	1309	5500	19118	13464	1878	11635	13610	3486	19873	6715	15353	13870	16082	12457	13040	6077	10293	5990	11769	6812	4388	16025	3932	4720	13597	7791	10829	16607	10525	2165	18617	2911	17341	19867	16026	15795	17120	7072	5847	2210	6057	18107	6537	3687	5784	7340	15108	19991	5477	18088	1168	4048	19195	17293	19378
14829	10612	6628	18257	11545	8384	18390	9714	202	12941	14462	13626	12257	10170	8340	3962	12132	10302	3475	20188	13728	6854	9495	12178	18447	13171	16080	2762	17459	2152	16027	5349	19474	3593	10755	16187	1134	9273	4904	162	11536	12875	4574	6352	8714	8279	1152	3737	5563	11656	16407	11978	18102	3362	2293	9353	9456	1238	18500	4539	13850	13065	15676	6468	16330	13047	3838	9300	17811	15517	8983	17100	17138	13999	13070	1012	14234	4906	4328	13015	983	12729	2670	18832	4854	14224	873	1076	8265	19682	14650	5061	14708	8231	9271	13593	11394	17637	18285	9090	20101	5507	3547	8354	5486	3871	15018	17280	12565	2996	975	16624	5205	19195	18308	9378	15795	7340	7870	13573	9756	12168	17951	14226
