1489	9741	17413	4366	10857	10485	10966	15268	3958	2560	13075	1693	5965	14769	9053	9983	12331	2196	5067	13734	6196	19839	4055	777	4920	15975	4732	17665	10902	14626	17146	19666	3484	14820	14730	3099	5526	12758	17720	10944	9329	4313	3435	19703	9530	9194	9335	7260	4189	19190	9862	8188	12944	1733	2925	5803	14770	2885	13534	1421	13058	14569	7013	9006	12321	19745	18134	5929	19535	1377	4435	10460	6353	19900	18773	1166	10520	13468	15326	8343	13857	11636	15530	14628	7869	12892	18293	16568	13910	8785	17426	6018	6144	12664	19171	18298	12194	18574	2644	15413	3483	10564	15816	11430	15166	15778	6310	12056	17687	18683	17912	10317	16027	6895	10278	6849	2846	19756	14110	10210	10915	2287	14061	13898	11569	8869	18879	14809	9383	11796	6065	12483	3348	8226	13260	8818	18311	14639	2251	4139	9612	8007	17658	11879	10983	1777	19656	13790	2	12112	2480	4891	16289	12471	7529	1320	975	15246	16986	4048	10080	616	10488	7250	7072	8129	3504	4700	1926	18799	18938	12598	19644	15766	15784	3074	19991	6438	8792	17390	17142	14360	8100	16624	9255	3064	10462	2618	5847	11726	17120	4323	6537	9756	6701	15731
593	16988	19502	7324	17667	6151	1805	6043	7785	2902	10724	615	14304	18342	16650	9471	2886	3788	11320	13304	7532	10494	3910	13816	15982	3911	8232	16649	10071	13900	8557	2787	6406	7200	4411	10959	19173	113	17376	11314	18844	19773	3272	8517	7406	2393	4772	2250	12777	17194	5528	3908	5805	17061	10226	7318	18035	15423	17654	9904	12021	12848	4667	11586	16327	13306	17182	6127	1971	3732	18383	13543	6436	7869	11303	8992	3837	10532	7651	3004	4868	19399	6470	13631	2384	3315	17729	879	10231	13593	9508	14876	8279	18274	13045	19614	17019	6600	15507	5749	7033	198	16012	969	6719	17563	3427	16062	8904	13663	11983	3568	1663	12224	10506	1322	3915	12905	18320	16944	15650	9667	4918	11787	15633	7893	1610	1977	10760	15571	16344	11526	6187	10426	14410	5081	208	16235	11945	16386	14678	12898	1630	19326	5289	18311	17083	11827	3524	6935	8045	6537	16588	18455	4134	5486	1191	18290	10462	18088	10856	10488	11901	18308	19435	17007	17120	3027	17387	18938	13092	975	3687	7250	11587	11372	12471	10465	5847	3221	18502	17557	4323	15701	14360	11728	9377	13573	11137	19842	1744	882	5785	4587	1320	7231
6926	14894	7132	5455	12040	6177	7129	16319	792	2126	2792	5883	15251	16935	8873	15973	13221	16785	7094	8872	17527	8940	8077	6538	19858	11694	4434	5441	11770	4108	2070	5969	15753	11369	188	4606	20099	3400	4265	12647	10473	3805	728	13342	98	9837	7952	8468	244	10854	5085	11808	4570	15693	7951	1221	10557	12229	6595	5475	17075	12258	2500	17085	7524	12121	17302	6923	1748	10045	12851	17146	19651	5692	3152	13968	10634	12064	10263	871	17396	13805	6684	19372	5443	9192	6246	7664	17753	8958	12685	596	13288	2021	5529	13969	8585	2502	11602	9386	15721	12401	10640	15990	4707	1804	14817	19221	7400	12139	17686	10596	7240	8256	16554	19635	14224	867	3841	1694	10133	9314	252	19218	19907	9448	15750	19713	2251	2475	14933	14594	9119	3253	12617	6758	7470	2058	16957	17001	5184	8097	18006	17216	15400	4268	12246	5940	19866	19737	2240	12840	4048	11372	6438	7870	1129	2996	13573	6261	1680	11521	2961	15795	12648	12168	8100	19143	18544	4596	15701	18069	8252	16588	11897	18290	18455	1744	19842	7728	4891	17709	4700	6616	17142	8855	15026	1191	8706	13563	4134	4262	16964	3871	11901	12521
5747	20059	3850	14575	6966	8811	9311	1257	17892	4632	6434	9356	8033	7683	16257	2348	8817	5982	11625	16107	7351	3080	19178	3760	18300	2064	7674	17680	817	8240	3232	16647	13017	9922	4018	16833	358	3254	8182	10145	19941	4672	2647	1596	17016	8440	5716	3750	7349	10890	2070	11915	11073	17509	14907	17380	9198	6545	10224	5356	16528	12543	7977	12144	9752	19596	13073	10585	18323	8049	9203	1469	3638	3784	7038	10453	14631	17411	6790	6024	9607	13210	5295	4932	13534	18780	10981	6392	5849	19817	3421	16806	5976	7536	11911	5045	18933	1546	13138	17435	6705	207	13617	14214	9247	14067	17012	10356	4259	9522	2465	3162	8456	14045	18064	15509	16112	3405	4498	11961	12615	1628	409	1443	13153	19557	1251	3174	9254	8588	4806	4674	16565	9641	8225	12273	14315	234	18600	2435	5127	11110	19081	5331	16731	19765	5131	13222	12267	5107	326	1191	4262	12521	10442	19195	8129	8583	10080	6261	18069	12840	12598	11137	16588	10616	17120	13092	11521	975	17951	5785	7231	7981	15491	8100	15246	1320	7072	3221	18544	10898	3504	11587	12168	3687	10389	17709	1129	19644	1731	4596	5205	18625	7250	2842
1569	9745	7279	15012	16863	16897	14042	8525	228	19046	17993	20169	6880	15883	2711	11742	4404	8761	13978	10412	17204	1185	7107	11321	8951	5783	18998	15961	12580	15400	5537	19865	18359	12280	12257	17344	4896	11298	3752	18569	10587	11406	16175	6652	18617	19867	8149	4021	1104	17205	11880	11083	17650	6775	20138	1636	3640	819	14251	13913	19194	589	11475	14031	16235	14960	16620	9364	15293	5607	3754	18881	127	16013	13927	7934	1637	3153	8092	17417	13128	14287	9984	5953	7631	4151	17161	11438	16188	3868	10827	10820	15037	3729	1868	8795	8575	10193	13105	18481	7037	9605	10993	19883	11826	11763	11024	16852	17570	19744	17751	3431	16757	19211	10473	16944	5774	16080	6405	18216	10145	5513	18329	11124	5738	3201	12207	7217	9131	16614	15319	9173	2876	6872	17876	9731	11721	19283	19190	11143	5338	19988	7752	11745	3638	6339	299	6342	13755	16322	811	12565	13563	17269	18308	1191	19644	15108	5486	16104	12840	9877	7870	16624	2996	8855	10856	13177	11265	9255	19435	8129	13892	2210	3720	2638	15784	1926	7340	11726	2809	7250	18069	6701	15123	19378	10616	3687	17951	15773	5785	10578	2555	12698	10442	4134
764	16511	13830	7824	4652	119	6133	13439	8029	1647	7324	11380	8708	6170	12553	5861	14943	11933	10556	4746	17847	5797	1408	12441	7487	7328	7334	6061	11225	20003	14022	19919	18421	16470	18481	19813	20089	11668	14579	15233	3947	2475	2081	14876	9329	9123	13347	6105	17355	6856	4444	20039	10929	20091	11896	232	12706	19126	2118	5355	659	19718	734	11518	689	11090	15201	9578	16324	2920	18961	10166	12905	480	10325	19320	15069	6389	13569	9589	452	13003	6918	17681	16175	9054	15216	15794	4254	9416	15975	5379	18458	2974	19071	17829	3458	17020	12599	17597	5638	13998	12591	12860	14425	2652	19251	2050	8857	1278	2392	421	8577	370	12328	1132	162	5635	2924	20061	7357	3478	9932	20196	20077	1757	4336	6603	10565	11105	16459	2316	16999	16240	14623	323	9912	3819	4759	4399	5082	13544	5342	10226	6673	409	19596	8921	9486	13778	15803	3202	18981	18088	7085	11011	14072	17007	19700	12821	2961	11137	7529	8129	12078	19195	5204	11350	19644	4891	1168	9877	182	11372	15701	18343	9496	11587	1706	4700	11897	17269	18455	8855	11265	7072	19517	5718	14360	1336	1926	19143	2555	7407	15731	10442
14432	12348	12714	14486	17006	18247	2170	19681	3734	13752	14200	20112	1471	15587	10624	568	1583	16860	2009	19761	12006	6399	5563	18265	8939	19844	13236	8677	16567	16316	18033	8951	14154	16777	15503	7448	3001	14380	6052	10275	19290	13017	16162	1065	6272	883	19505	5235	3582	7674	17261	9830	840	13073	3767	6615	4702	2595	1631	8359	114	2314	457	10112	412	265	1672	261	3442	3902	11	5076	19079	18312	19760	817	6036	13046	683	8974	981	392	15870	11349	4875	12159	7427	17176	15354	3361	19124	6249	322	11870	12780	17042	13422	13769	5657	3177	3518	16174	11932	2582	4862	1567	9829	4818	2220	11971	7178	446	11794	17168	13757	1762	14949	2212	5018	13173	11616	19536	12077	19496	19322	17586	12707	9067	6458	18682	18362	15901	16290	146	15071	197	13831	4889	11189	1246	12593	2498	18713	19915	18478	3618	12620	3283	8034	5859	16343	7529	19763	19517	10898	18343	19700	18107	6057	8583	7085	2842	12921	15108	4262	7981	11137	18092	5486	4070	6701	13092	19644	2618	3074	4596	13818	10080	15731	18625	16624	12521	13573	10616	17206	1744	10298	12840	19780	13177	6616	16588	15784	6646	11897	12565
13381	9490	16743	18983	2308	2359	19849	4962	6218	4416	5832	16831	15465	14275	16652	2784	10375	2867	16826	11215	3361	14957	15165	2611	16219	5055	9401	6872	5623	15647	12443	20118	9503	922	8588	10813	1278	6205	12477	3549	13708	6127	7183	17457	13723	1293	18090	16461	12378	1655	10079	19609	3677	6908	14345	6518	12690	6033	8012	467	12629	9156	17824	14558	17360	5663	14757	4271	9714	280	14796	16567	11039	9815	1787	1134	7710	8201	14613	15099	12095	6211	15568	7601	18628	11749	20082	12667	1902	19376	10326	16901	13841	18563	17101	20192	19865	11135	11047	19154	3706	9403	12250	18753	15519	241	4945	3448	19107	7007	2361	9997	16595	9135	4880	3060	16383	5702	12632	15577	6964	3602	2646	15214	6659	19181	13153	10509	7913	12581	6153	5340	5695	1640	19787	654	4951	19389	5639	5646	7168	13393	8951	3906	3957	17037	6402	7037	14352	2021	7382	16130	9378	4097	4662	19842	2961	4323	8855	13177	5785	8706	12648	4048	5784	18092	12521	2210	15701	1680	8583	19435	18308	18799	11587	4741	11901	1320	4262	18997	2638	11011	12598	8792	17390	15766	11726	12168	12840	11521	14226	15809	19780	3871	18502	6537
17980	4318	7011	16328	9599	6604	6068	14606	5377	11271	16372	3479	19692	275	847	12147	15970	9401	9624	1800	16436	4533	15647	6294	11318	16192	1955	13154	4117	4443	12409	7460	4163	19263	12652	9889	4165	1319	458	2003	17421	2472	11182	3496	4161	1282	8747	2905	13268	13212	17923	18741	16087	3713	1116	13	8964	8535	19327	5164	5759	11637	3515	15097	4199	17239	17408	14153	7612	19483	2320	12283	17856	13425	1625	12241	7637	17173	15836	8122	1954	10410	8271	2524	20187	14697	5575	4398	19774	8976	10710	15735	372	12915	7779	2729	1656	5310	14695	9354	4319	6693	4725	3187	6253	8086	3621	786	2998	20021	13790	9772	15249	7891	1541	8730	13037	14434	6913	14729	856	2854	10294	9598	10554	19178	11988	10276	1065	11794	19752	5341	15988	199	9556	13361	10067	8317	19169	8310	8779	17000	11796	10799	8858	12031	10950	5056	309	6862	17417	7728	5486	12840	9877	18290	17077	5847	11372	3504	8792	18981	2961	4225	10298	19435	3720	5204	2210	15784	12821	18460	882	17390	17244	15491	6646	3074	19000	10080	11728	7529	15123	19763	18308	4587	19700	9159	17557	18092	13862	10616	11137	15018	6710	4262
2503	2822	1580	12039	9284	2995	5918	17899	2690	275	13292	15782	18045	16632	7773	17722	9970	17277	9653	4925	11589	11475	5240	13605	8266	1082	1788	3904	137	9969	3036	17442	13374	5592	12271	3123	13741	8277	14135	7055	9632	18309	8936	9926	15364	16788	19358	6976	19333	3824	1714	10482	15495	2795	13987	11317	5818	2931	8218	17392	9116	4020	8379	1900	16783	2669	2404	3198	19649	14593	16937	290	8851	16182	17714	7524	5507	14569	15507	15765	18986	3716	428	18589	564	2500	4561	16518	8400	15774	5443	10035	19807	256	12695	16448	89	18158	13341	1585	11220	17992	10520	5174	2417	6575	5757	15748	9269	16124	10414	2667	15014	16447	2812	6671	1810	4844	19534	13868	14206	15185	7625	6836	1292	15487	15564	16715	870	20176	16241	2384	4091	15034	15169	16870	3808	18898	4960	4907	14369	18552	19148	6241	17153	15140	188	531	3864	10611	692	1731	4596	18308	13573	18092	7245	5205	17843	14072	15809	7529	11726	6710	6646	6537	3340	17387	18069	616	1129	8792	10465	1444	19378	16624	18107	4323	10080	2961	2819	15123	16588	7250	10672	15026	14226	4048	7870	19000	4096	4097	9756	3720	17293	5784
14296	19958	13686	18207	10988	14298	14338	5377	4691	7804	6193	4905	13158	3256	13183	7577	11995	15878	494	8654	14045	13543	819	18039	5781	5932	15665	2927	2	12776	13060	13533	19666	9736	3177	14808	8523	12373	19852	8472	14927	19862	15995	15848	6475	14327	7943	14807	5528	6897	19676	12850	8672	15750	10112	974	18814	19743	10979	20002	16797	13494	4932	15780	17519	13746	1153	16217	2212	2150	18266	9589	6075	14809	17733	1026	10967	16028	11085	6420	16623	17907	6533	4067	6257	13796	8534	18437	6328	15348	3478	19081	17421	17403	12775	3072	3348	11678	5079	16982	15889	12708	12479	5621	5138	7660	20137	9577	12167	18192	5765	4191	20161	3411	708	19541	6786	3180	3761	3789	2582	1690	13795	2621	8345	3766	10475	10695	2630	3704	15166	19319	8011	17236	18777	10657	3898	3839	3495	13880	8703	17606	19996	6176	16377	8859	15753	6952	8574	12736	9618	17888	3449	4134	616	16130	11726	14072	10080	15022	16289	4097	6616	13818	4225	19644	3687	7981	19143	18069	7085	17557	4891	17293	12168	18460	12078	3504	5205	10488	1744	18981	1926	15784	3202	5477	1320	8583	15773	9377	2961	8792	7340	13573	2809	4596
6282	2849	6564	1513	12505	18508	15467	6434	5014	119	8908	12073	14627	16511	16064	11131	530	8592	17122	16049	18972	6941	19817	10757	16730	8270	12139	2240	13680	7242	9247	13999	3228	666	2596	11436	4231	3405	4434	17176	10581	7142	8273	18117	10539	18175	12281	1643	19399	7777	18323	3515	20170	11040	12390	11232	19356	18592	2436	13144	13846	11113	6796	19070	7713	9710	13716	6682	17964	13322	15129	4530	11633	10191	4011	10733	17245	5949	2045	17790	2945	7776	8027	10046	126	6355	3195	4098	18682	9367	3990	7388	18643	11279	15138	5629	8941	11393	16847	18624	2896	16956	6252	9579	6316	1204	4307	447	10156	2844	11406	11268	10139	18930	8313	20133	1159	3619	2216	10582	16342	1302	7107	18381	11963	5094	13831	14525	13658	5338	3315	11230	13870	14030	15714	1372	18070	13044	10718	8232	18916	1282	13775	3071	8108	12998	4983	15262	5646	14044	5580	4891	7981	14072	10298	10462	5847	18308	17142	12521	10616	18981	6710	7085	15809	13177	12821	14226	7250	18460	12648	18938	5718	4225	11560	11011	975	4587	1706	11728	13892	10465	8583	1129	616	4617	3340	18799	5477	9255	7870	18092	19143	4741	17709	17293
8152	10383	6813	2344	17113	5400	7933	16834	13240	15708	4553	3438	15956	14576	8139	1943	20160	18557	13510	6864	6896	12786	9504	18896	12781	16284	16609	15750	5524	10931	3526	16047	13413	18682	19163	5856	3752	14421	6373	7585	7281	10534	6970	16220	1261	6404	9386	14845	210	13333	427	17178	9288	14276	15472	9648	11327	10444	1301	8154	2241	8506	8329	1849	18061	3341	13532	8223	9664	5765	7357	8725	7906	1383	19864	6913	910	8025	15797	14522	19497	2608	7098	14618	5441	15349	11215	2116	7686	5141	17909	4378	2669	7256	1085	8644	10956	3165	9213	3859	798	2251	2124	2059	680	19333	13724	2599	18691	7442	12518	3948	17410	14583	16835	11606	19588	3316	4842	19925	18618	1692	4915	8384	2909	19922	4635	6205	6165	2672	945	6999	13116	19220	11369	281	6206	727	11519	8254	2045	6187	11115	2447	16241	4362	9841	3208	102	7130	19540	16986	15701	15784	12698	7072	14226	19435	1191	17951	18938	19195	11560	8706	7245	12565	19378	16624	18290	15123	8252	10462	10465	19780	16588	18343	14072	10578	18997	5204	16964	15026	3720	5486	2996	4323	14360	1706	13573	7085	10898	19517	13092	1320	7981	17077
16334	90	11683	8306	7477	12033	11817	16196	9794	15443	12701	12973	18153	4624	5014	3037	6226	5775	15209	2066	18173	17920	2448	15759	6297	14556	3162	12963	9940	17093	8098	6482	4535	14153	18515	16731	7334	12960	4910	9305	4695	6722	12215	7173	2755	18188	7527	13058	6600	3836	14985	19509	7466	7162	6862	3653	353	7282	1251	16551	14345	7501	3287	4259	9535	19452	3140	9582	10147	8372	16325	11414	5296	1641	13294	6731	13604	15667	8641	10581	6469	12518	10418	17800	12160	8151	9686	17519	6758	11233	12989	19954	933	723	11320	2591	15120	19085	13815	1537	3220	8869	7989	1610	18562	8009	10003	5124	12021	11664	14307	6461	4253	15654	8486	19151	15348	13779	7586	3278	5795	137	17028	8531	1390	2092	10707	8023	17277	2014	18112	11031	14895	13008	505	14808	7417	4842	12760	11839	9386	14056	18346	7226	18647	16522	5639	8795	13812	2209	14921	6261	11265	3202	15731	8129	19378	17387	7085	5204	1444	9378	17280	13862	10488	15022	6438	19143	6710	2819	17120	7072	16588	18799	1731	7728	3064	17293	18938	18069	19195	12598	1168	8792	15773	7981	7231	7407	18544	4700	18460	19000	4262	3074	2996	7870
