13842	2052	16179	12209	2851	19729	10885	4918	1384	9895	13958	8789	20205	15191	13915	1804	13567	20026	4281	15336	9516	16702	6937	7500	15891	11637	10274	11589	14194	3391	6251	17428	680	5879	15996	20114	16567	15156	6301	12851	8009	16792	14988	6224	4498	4990	170	13049	6944	15716	18457	4347	5018	7675	15544	954	12003	4854	2049	5998	430	8010	10224	9402	4622	3425	5197	645	16277	2793	9039	5709	3272	7384	14895	1417	6870	2490	2676	12474	6085	1550	16279	11662	6332	11229	3335	4815	525	4406	13125	12707	16981	10667	14986	8129	19378	17120	17293	12840	18799	2842	1336	9378	11728	10442	19435	9756	13892	4048	12921	8252	18625	1926	12521	10672	16130	15731	15701	12648	19991	18544	6701	17280
825	16559	14835	17922	16775	11711	14564	11768	5551	3068	10385	15985	8725	18024	5685	14055	6882	13447	12267	19131	1550	8652	4680	7285	8062	4751	17402	8914	18650	279	14624	9408	7379	1533	19552	15722	15133	7720	7336	3618	13792	17108	13013	2833	1892	13866	6199	11319	19454	5750	760	11139	6802	4322	11512	19769	19171	4879	6096	20062	2535	3918	5921	10085	15194	4005	7459	10043	16840	3603	867	15896	16176	318	13427	15311	7702	6698	576	2436	18524	13915	19664	8035	11398	16150	12185	7177	15872	5418	18192	15654	8065	9200	1692	8583	1336	17007	19842	15701	11587	10298	3202	15795	6057	17280	13573	1168	16964	18343	8100	18092	11901	10616	5785	8706	7072	3720	4617	9255	18799	7529	7870	5784
3527	6152	9186	1051	11267	19223	4521	2699	14809	2684	8349	10432	17915	9095	15743	16730	19886	12957	15504	5152	8499	297	4261	5081	11318	8891	2232	5162	6171	14849	5986	13281	18800	19913	1684	1111	339	19283	18320	13987	2364	13769	18323	5868	8241	18866	6369	19843	14816	19971	19364	5319	17019	14451	15698	3409	10885	14268	14643	6382	14157	3709	6742	14981	13976	6659	5557	2525	8265	14015	20125	12780	171	7039	7470	506	6038	20102	7955	8516	3593	13026	4718	4924	2590	7547	3885	14368	9194	35	16400	19427	11974	4965	14251	15246	16986	12648	16624	19842	9159	19780	1320	18544	7407	4048	15108	13563	5785	10389	9377	9756	13573	17007	5204	12078	1926	9255	11521	17244	6701	7529	4617	12821
14473	7804	2265	4524	3670	3827	8461	5125	3901	18682	5331	17590	7064	1579	6839	3770	5491	4461	3983	170	17070	18928	17404	10079	11213	8236	17467	12887	7448	7155	478	8827	17408	8517	19747	7450	9373	2492	2936	3194	10855	5363	16904	19606	19642	3134	552	7955	2846	15975	17045	15175	19074	4415	1290	11236	16744	17901	7377	1568	17020	5232	982	18225	619	6150	3468	18033	3914	5835	1250	5533	12990	7019	7333	7716	4653	20200	19640	4990	17727	12444	12606	2335	14630	8572	1711	9268	20164	11882	5497	10882	19536	12050	6821	2819	975	10898	18799	10616	16964	2842	18107	4134	18938	10672	1168	6701	12168	17888	5204	3720	5847	15701	16130	12648	13092	12821	17280	4048	19378	17007	7728	19780
6282	988	4232	7553	16608	10643	19603	3713	16913	13242	7982	13625	10166	14005	18744	6693	4184	10634	539	14398	10152	10714	10874	18225	8316	11625	12898	12481	10810	10472	19190	15955	639	19588	12612	3714	9772	18439	12990	1422	11393	1785	16073	11987	12734	8023	3235	10525	8730	11566	19721	1323	6488	132	3283	10604	4511	935	15583	4845	19800	18590	3215	20176	3080	13841	17455	7708	12782	17664	19283	7365	8633	9863	12594	9158	4884	3490	10189	10506	18013	11163	6698	11035	794	178	2283	10610	14334	7006	11945	2321	13685	1584	6552	9159	18107	3687	4700	1744	7245	11521	17120	3871	18997	15731	11728	13892	12698	11726	19378	18938	13818	17557	10080	4134	18088	3720	6057	11587	6537	6701	12565	942
6051	6679	20036	11686	17288	3546	1842	17169	2457	18727	12271	16218	5244	17266	7547	9656	18266	11932	323	1002	11160	15848	18486	15622	9708	6559	14955	6474	10251	16881	12633	16868	16723	4056	16173	19734	12475	9123	17233	16028	12760	9207	5798	6887	14052	6415	8987	19299	9901	10256	18334	18542	19850	1016	17284	18713	18182	10642	11014	18917	14090	10773	13724	16487	2621	19657	525	15620	13396	6861	17913	2687	2564	14015	17383	10979	16112	14077	1485	13688	11821	20150	15929	11062	11348	11168	15136	11575	18467	10048	6357	12814	5554	5593	15969	7529	8252	19991	5205	975	10389	18544	18625	10442	12565	19517	9159	18088	1926	16964	10856	18455	15246	8129	10298	18799	15018	14226	4134	17244	2996	15795	9756	3687
5832	5282	13607	15162	6176	14624	2876	15412	5380	19292	1773	11703	8569	15847	17383	17926	16774	9151	16134	16071	10210	7075	14764	2746	13	5927	10956	7877	13078	5567	9547	19410	19718	4972	20011	2465	10885	2686	5635	18277	6411	5235	17076	15583	4421	13744	19176	11468	19021	14156	14935	14934	16201	2750	1111	8832	8513	3812	5257	7631	2242	13648	17093	5554	9375	13385	1547	4445	9495	18014	4647	13536	5162	1458	3681	986	2196	16109	11398	14268	13074	5284	14555	3696	5677	1143	9881	1983	9338	123	15416	9458	8036	3163	9246	7250	15246	11728	5785	12821	13563	2618	19780	12840	1926	9378	15491	2555	17888	7529	6616	18343	3202	5784	6701	12565	16130	8129	16624	15795	10898	18107	2842	16986
3551	2606	18555	8007	17295	19048	6381	10012	3875	10278	17784	7032	7535	18823	15654	3789	1265	9142	5849	11434	3235	17118	1383	11986	8149	7083	620	2404	19778	11047	6909	14730	4696	17251	11333	17012	6289	19065	18882	11911	6657	1458	19207	2590	16071	15009	3198	12310	14343	17189	2500	12122	3649	5944	11813	11555	16858	18066	17054	15913	16687	17301	8500	11910	10992	4907	14895	9382	6774	2729	17569	6180	12812	16518	4699	19889	3293	12608	13132	12849	19110	13045	467	5898	7406	12273	8522	4480	17620	13585	17679	13400	265	14035	8286	17888	10442	4617	13092	3871	12921	18981	16624	1336	1129	18625	2842	942	4048	17293	9255	19780	16986	19517	2555	18455	1744	3720	18997	19195	18308	10672	5784	10856
18965	17059	10135	12747	1035	8062	17033	531	3193	5655	14292	787	8147	2588	11014	12401	2661	18868	17527	12833	1997	7630	17498	10528	11233	14688	18321	13521	2621	3895	1378	2885	20023	13137	2654	661	17730	12008	7167	6008	12105	7107	4039	15774	9223	19051	12782	3123	17650	14555	7893	18980	13723	14258	20129	12933	12706	17352	4407	11012	16125	6220	18620	9158	5709	15555	19538	15507	10497	6188	7318	9767	10418	4496	9425	4466	392	6157	12019	19324	7353	12988	15503	1516	6923	7668	7442	18652	8806	6420	16919	3908	6500	13705	3378	975	7870	1129	5784	13892	10080	18308	8100	10389	1168	5486	18997	19195	2555	12698	8706	18938	16964	4048	8583	19780	18088	19378	2618	17142	17293	6616	6057	11901
19966	5203	7092	4439	19513	2628	6082	17811	2580	17671	6667	13258	5109	9971	7353	11533	19466	13374	18835	10585	17220	3986	19912	11230	8280	3418	3669	18321	7046	9080	11837	161	13933	7874	2729	9207	1679	13119	6719	18329	8007	4816	3254	16245	5519	625	11117	16938	18039	8627	9554	8871	17448	7006	18884	3841	2222	17966	19658	18017	9348	452	19627	1948	17181	11492	13042	7385	5461	7086	7197	11590	7710	4163	485	202	10284	13218	10871	4697	5640	19286	16688	2670	10431	1726	18701	17858	8941	17308	8722	9154	11144	16687	19706	6710	6616	2555	19517	12648	5205	18088	19195	12168	12840	18107	15491	15795	7407	19842	17007	11521	2819	10080	3871	18092	12521	975	1336	3202	15246	17120	1129	3720
2939	16222	1357	14483	12898	5843	5813	4291	3487	10663	677	14653	8134	14635	4938	8907	11256	6572	17929	518	9080	17421	7962	14734	1059	158	4861	9424	8469	14315	11902	15844	4678	12362	4738	3463	6592	9033	2133	1880	17622	14574	10274	5368	18160	4817	3404	19117	13376	17637	13026	16882	9777	4102	5887	3992	11941	2884	16320	8269	1064	1104	17216	3876	10498	1236	13897	9753	3832	16564	9101	4746	5661	1663	1781	18652	18190	6618	9388	7414	12592	4384	18534	590	4476	14380	14898	9018	9418	14745	12562	1893	12836	5111	17091	12078	15701	15795	5784	17280	18092	18981	10856	10080	13818	15784	6057	19517	2842	12840	7407	7529	1744	10672	18997	11587	11726	17888	17951	19780	5477	12921	7340	15491
14317	5010	19096	18992	2761	15752	16063	1669	2379	13505	7006	8027	17277	12550	13866	10215	13702	7910	5015	877	14413	470	18407	6925	17607	1524	8081	10284	14542	13766	18893	15819	11879	2428	16359	5726	18591	6944	235	9421	13001	17052	2998	10275	6253	7501	3072	14145	12575	1844	13385	7446	11468	17300	17802	5341	17608	9881	19730	14925	19514	17754	6740	8137	5409	14734	17201	13483	6938	3261	14381	12052	16692	8128	4505	17769	13771	7436	14231	3177	6096	863	5813	16135	19950	16584	19529	3640	8297	14380	16260	6786	8819	6219	15319	15108	3871	5205	13177	15731	18107	4134	10856	18799	10442	10616	3687	11728	18981	17951	5486	1129	18544	12078	19378	17120	18308	8252	18343	2555	16986	16964	19780	5477
1580	291	12042	89	18537	11318	18926	16236	2719	8642	13401	1160	8350	8405	18718	1276	8443	15055	17166	11187	6782	4075	11337	4257	13496	4581	11094	16774	19996	13231	8704	12021	17063	8231	858	9254	13906	5688	6820	5859	14742	18995	17233	9772	6846	12638	20015	3006	6985	10995	11763	10983	4388	3416	17624	15635	8533	16985	11527	19369	9168	6256	17281	9541	2852	2322	12646	4021	7276	14022	8182	1433	8970	2591	16657	8990	5646	11922	6613	11813	10841	16	14119	14312	11199	17800	1695	11213	6909	1422	15023	13186	5285	15636	10695	6701	12840	4048	14226	2210	11137	19435	18343	15018	18455	18544	17888	8129	8706	19517	975	15491	15795	12565	3720	1336	3202	17120	18799	15784	15773	14360	19991	7250
2840	5198	16834	6301	13628	0	13888	1020	3299	12412	13049	3899	6977	1733	5028	15851	7674	14630	3025	14321	17501	17893	9407	1025	3905	14792	148	10022	2737	17461	15206	7492	6142	2748	367	14767	19067	9834	16634	4054	7413	17776	5809	11509	3798	9863	10122	10541	4815	5902	2358	3472	6144	16426	5350	7763	13074	17626	17757	8527	7212	1152	18231	15863	3855	8350	2425	6721	13026	860	2343	7568	11627	13508	6540	1792	7292	17129	18642	13498	14918	2780	19065	12431	13905	832	1466	18297	14827	4	2128	1712	2783	15508	7473	18107	3202	15246	6616	13092	19517	18343	2210	6057	10389	17120	11728	12078	7250	11521	17244	12565	19195	5204	4134	7870	15018	10298	2842	3687	1129	15731	11726	14226
4826	12508	16272	8921	14745	11353	6999	6747	580	16156	8185	13744	8968	2762	19264	12660	8882	18338	17629	1733	10864	5233	98	5167	4188	17122	449	3490	3798	19804	15656	13662	3902	14128	7055	3298	5523	6597	2384	5518	944	4191	12296	136	13011	2440	2020	1237	12304	5245	18677	12915	18657	19873	14846	9768	2040	6751	19718	2133	17443	4653	6209	13100	18317	12787	1042	18322	4739	11986	12389	3529	18520	9699	2176	4219	9547	11404	6410	2706	12217	9947	5639	7928	8661	17927	10598	18443	13483	11392	11389	11827	923	5880	4444	18938	9377	18544	13573	8100	10616	12168	3202	17293	1168	10442	13177	12078	10898	19435	15701	12840	17244	18343	4134	17007	7870	12698	8706	7407	5784	9378	11587	1926
7471	11152	10988	3152	15359	11787	4998	10990	6375	6911	9035	9636	16565	2432	5295	6732	7213	19224	17610	7098	13673	19852	19489	13505	2090	19189	14987	3994	9509	9364	6094	504	12204	4060	10937	12264	8444	11162	14903	18962	18854	5025	5830	19810	18216	15305	15919	6958	15314	14022	3539	11468	19903	2709	19019	6099	16570	9921	16508	10566	18437	7470	13404	1217	8692	18282	7393	375	13744	7145	7121	18707	11870	8823	14168	2605	13671	14031	4723	18720	2525	12797	8336	3334	13422	11509	11329	4772	16702	10809	6555	13945	7333	7130	11115	3871	8706	15795	9756	7250	3720	10298	1336	6057	7728	12821	8129	17007	8100	9377	18343	12921	12521	6537	18997	11521	13892	16986	19842	6710	9255	7870	5785	16130
18281	5377	2010	12342	1466	5167	4558	10964	14267	20149	6456	7360	56	6229	1786	7747	5621	5450	7310	15593	19814	3887	16376	13628	1789	14608	6397	16099	10099	13540	4949	14614	6399	19166	7874	12807	6449	1227	9617	11581	18707	2593	413	3938	16633	9131	1453	7826	1545	11710	15637	14841	15002	350	14077	15703	8270	19386	9152	3587	16881	10534	9219	560	3311	8109	3912	3732	17522	6903	2394	17396	5639	10919	13206	9989	1105	2727	7071	12060	12846	6098	13853	12612	12005	11615	17923	12663	5187	3473	2456	17784	12850	1781	19810	1168	13573	11901	15701	9756	15795	2996	1129	15491	10462	3871	19435	8706	2819	9378	10856	942	975	18107	12648	17293	6710	7245	5847	4134	17120	19842	9159	1320
8960	14063	15251	9065	3337	1329	6037	12673	7708	17719	1182	7528	11498	983	2783	13248	7152	2590	5398	13674	8469	11387	9839	11198	8043	14778	10347	9090	1628	13207	748	11749	13138	10312	12833	18841	19539	639	17414	9709	11452	9026	19867	7319	4920	14031	15750	14428	6049	13099	8004	10557	8419	12223	19029	5034	16108	17099	7582	8034	3073	13339	8538	6940	6695	18152	17045	7380	5153	114	16568	18831	10490	16054	10087	4328	1790	17154	14527	18398	19782	8779	8097	3325	8207	4823	4868	10770	4407	18035	296	14536	5516	3165	221	19378	6057	975	6710	12565	18092	3202	3871	18343	13573	7407	17244	16130	5477	18799	6701	14226	4134	2555	2819	10672	10080	4048	15701	5784	15773	18981	8706	10298
12678	1919	18508	1110	11700	9107	16672	17622	1334	18506	11668	20076	12225	9493	4946	16408	4961	16341	1789	836	11492	2684	8404	2102	8087	14191	4629	15947	11617	7152	12927	1958	117	4755	2702	7842	14418	9325	4415	3575	5082	3177	11491	4751	19123	3247	9359	14958	16958	2430	12815	7597	11735	5392	5000	15569	10191	2565	9646	11938	6310	16048	9747	15285	4052	18586	4002	890	18188	7151	11979	9304	20192	13504	6807	609	5172	8214	11334	19151	16277	13688	9422	18440	12160	4130	9570	14864	12276	3250	10515	4343	4621	4705	5812	6710	16624	5486	18981	17557	18107	10298	5784	19780	17244	6701	3871	12565	10462	15784	17951	13573	10616	3687	15246	1129	18308	15701	17293	2996	18544	16964	975	19842
8525	8475	6010	18951	4098	387	10928	16317	14496	10820	4469	16004	16344	14194	2399	8277	5250	4627	7100	13001	15711	14852	9017	7341	9316	4911	14762	17097	17453	3216	6557	5825	9974	6036	14639	17906	19120	916	17182	19304	4130	1840	10288	13324	10428	75	19766	16634	8902	4910	6596	19740	13340	7031	14569	1375	13427	5419	6166	19086	16968	11308	15721	4191	13438	5654	17506	3760	17016	2682	13210	9338	12359	16706	19733	14394	15996	8410	12894	1762	6350	7183	621	20044	8035	10567	576	305	6508	1663	1044	12173	19646	10387	1718	14360	18938	9756	2819	8252	18460	19378	10856	17007	17280	5486	1926	18799	6537	3720	16986	12078	9378	10462	1744	6701	15701	2842	18997	18088	1320	13892	10898	15018
19616	12459	18508	11334	16976	3052	5650	1021	3572	8531	3130	2087	12621	2035	8863	12633	10100	19312	14007	10278	18677	7561	16747	18314	4726	1858	18810	18310	17424	10811	12858	1591	910	1454	15134	9252	1488	11177	17913	19306	19251	2817	15179	5856	250	15439	10912	11389	8951	13307	16305	2404	16528	17626	12479	3381	20068	19554	15469	4541	8188	17051	14723	1438	11070	3931	2439	2621	14097	6576	1907	7643	19557	13244	18299	18396	9940	16635	1341	12617	17679	10512	10071	17205	682	5369	13775	9564	14356	12357	12047	17055	226	14451	3694	2618	12840	5205	18544	2819	19991	8129	15246	12521	10389	15795	13177	10616	11726	18625	9756	17120	13573	15491	5204	2210	17244	7870	6057	5784	10442	12821	2842	9377
8529	11253	7871	11558	9757	317	12057	7316	47	19140	15891	12533	1814	11473	12105	15440	788	17719	14356	7155	5331	18781	5492	6380	14272	20045	17578	7767	2408	19690	18400	14048	1902	13482	19944	7178	19152	18778	6948	19592	16090	17421	2000	9889	19452	9832	3343	16350	16785	5716	16177	5580	15194	8384	40	12144	18592	19080	923	16264	12085	4554	10696	15599	17250	1752	5902	19719	12800	13069	3237	10013	338	7917	9314	2757	11769	17061	89	1207	6671	7763	8858	19935	3918	5235	2857	8311	2873	19095	8983	15073	8839	19802	4334	6710	17007	13818	11521	7245	17951	7728	19842	8706	17244	17280	18799	5847	10898	4617	19195	15784	2842	10442	3871	7072	13177	13573	12840	18938	18092	9756	11901	11726
4922	213	2184	11990	13971	3580	688	17261	14857	1412	14340	15441	12892	8554	18872	4271	574	5621	755	14479	602	17174	8503	4671	8359	14044	2582	14673	18909	6058	1946	18834	3684	1018	18035	15527	9551	80	3717	7943	13554	4011	9603	3657	19162	10515	9607	15680	9967	10695	19128	15273	14137	6436	515	8292	9683	18396	11586	15408	7700	14463	19717	16112	17400	12425	7182	3588	10871	18823	8930	2828	10897	6338	9999	9484	5845	15882	74	2311	6964	14896	14540	18816	2955	15353	6019	2718	15271	12847	12790	7070	3087	4783	4168	10616	18455	18088	9378	10898	11521	7728	17951	18544	8100	975	5477	17142	7529	10298	18799	10442	18938	7340	5847	10856	11728	1744	1320	10389	9255	12821	15701	12078
1423	7577	4071	18437	18838	15255	7347	6263	2575	18492	17798	9967	17862	15684	2242	17267	7611	14978	12204	15002	10779	4729	6087	13111	1641	3808	676	3616	12838	5070	3047	11366	9998	14162	17096	17485	14427	15488	18387	18542	10103	7197	5193	6603	15245	17016	3685	384	18807	6629	4696	15517	20203	14791	1777	10757	12767	9871	17954	13855	8071	3929	6235	11071	2367	4524	14593	11986	3043	17370	8698	1089	15175	5632	11467	788	16923	15409	19224	9985	3932	19589	15700	2656	4601	8009	563	14903	7481	4743	15722	1625	16771	3691	16408	17007	10389	5847	13818	11521	12521	12821	13573	12921	18308	18343	9756	17293	12648	15784	2555	1926	13563	1320	7245	6616	19378	12840	4048	11137	17280	3871	15108	9255
20201	19828	6670	17858	49	5859	8833	17035	4228	12954	3337	8132	16853	718	9444	16174	3944	4889	3558	17733	5429	9747	3526	2569	17907	1264	10853	11313	12146	16528	7007	4509	18062	6117	20204	17384	17696	3349	1954	6052	19207	17862	2576	923	7346	18267	2495	1896	19806	2134	11424	3316	13258	10243	11389	6452	13936	6046	16963	3379	15778	11635	19938	5838	2695	16425	14758	2028	16896	19504	338	8843	258	3289	1669	10350	6995	6284	13777	14770	6058	14667	1695	10473	17354	18503	41	13410	7694	17381	10263	17618	20176	1750	18377	12821	18107	14360	14226	1129	10442	11726	17244	10672	17007	18997	16130	6710	975	18455	2842	5204	11728	2618	17280	3871	18938	6616	4134	9255	19378	18460	12840	16624
1580	5113	4995	17935	15633	4751	910	8935	8127	12530	2778	8415	10670	1953	6301	8697	19713	1982	4898	19017	8722	11355	1044	11328	19850	15260	11505	19695	19628	3018	6540	2186	3742	19495	15958	4493	7329	7176	8907	9984	17112	7285	17115	980	4808	18444	12815	20003	8114	12264	15181	20144	7588	7423	4819	8453	19123	6192	10308	3635	3189	4418	10151	19699	13500	1398	11121	20069	17683	19333	17790	1996	8362	1564	14624	1405	15885	4707	2828	2370	3308	12074	19610	1375	16998	16001	5042	19503	18966	1299	11371	14989	9247	4391	17154	16986	8706	19780	15491	942	2618	1320	975	11521	12821	7250	17007	18625	15701	19378	3720	10616	18938	10462	16964	17888	7245	15773	10442	13818	1168	13892	17244	15784
14207	3239	11114	5577	2774	17087	2270	17065	14662	14196	14504	991	2133	8678	17428	4957	12103	5011	7724	14500	5812	19937	7284	17219	15717	569	19372	18294	3955	5328	17506	4347	17228	14488	19880	13304	4143	10673	6201	12120	16835	12866	3735	13853	15285	14235	14980	16934	5877	17745	13553	4692	16198	13524	1173	15543	7152	15866	1877	2617	14133	9458	7642	7592	13622	8193	11312	4695	8007	11919	18681	7958	832	8500	1522	11464	2171	2659	2838	18662	4870	7802	11985	10035	7251	19300	1912	10300	5668	15980	5694	8104	18734	18376	2857	2819	3871	12168	8252	6701	1336	13092	19780	1129	7245	10672	15784	9255	18799	2618	7407	13818	12521	1320	4134	3687	7340	5477	10898	18981	5204	15018	13563	4617
11196	16430	19831	14181	6644	17329	2896	6782	8736	10665	15803	10983	10517	2984	11323	1918	4065	16396	5338	6404	11813	13662	1039	8045	18640	19472	13777	4961	16316	4643	14276	4810	1465	2003	28	7480	12721	19048	1696	15068	17558	12784	16518	17518	9645	9261	10766	20109	14347	17259	12575	15227	8021	2250	8362	20158	9558	16162	19749	12976	19237	13507	19642	19453	17169	13744	18868	5641	6321	19719	14716	15338	2588	809	19850	14047	13236	15774	19742	2352	19192	13062	3384	17317	14976	17641	750	1276	14354	177	8477	14555	10755	3651	17972	5847	18799	18343	19435	2996	18088	17280	1926	12565	9756	18455	7407	2618	17293	3720	1336	10856	1168	2210	12521	19842	18460	15731	11726	16986	10898	15701	18625	10672
