16621	14093	2373	6492	9745	5002	3347	20197	12348	19727	12693	6493	12995	10399	9440	2071	11461	1174	1361	17023	11740	17781	9721	4040	14287	10431	7310	18475	18310	19743	6704	8036	16457	7621	9181	19873	15050	6337	7182	9268	10602	8094	14989	10366	4723	2640	16204	13306	7534	20045	10162	7207	3264	15145	7203	11754	17491	14998	3342	18112	15714	16138	2831	16306	19091	745	3649	5845	14981	240	1601	6541	10034	15816	4334	10632	15264	17905	7754	6144	11616	8724	15472	2864	4925	17184	3761	8625	8166	6657	3343	512	17301	15270	10956	10045	6131	17459	2853	1743	9635	2959	20172	17521	10052	18379	1251	8930	3122	5959	19627	4585	6864	2664	14904	15931	11093	6601	5317	2358	15133	7962	3417	1372	11474	16012	8827	399	8694	7741	6775	277	2620	5516	14513	11604	12811	326	6378	12183	17522	12342	13944	9064	7178	11880	14082	14130	17322	8677	3644	10165	8511	17798	15363	14568	12692	18104	16728	17689	11334	12916	7968	20002	18179	8821	11011	8706	17280	182	5784	3449	19763	9159	12698	11137	616	19644	16130	15766	12821	7072	8792	9255	6537	4096	11897	11560	12521	3221	12840	4323	13573	3064	3871	12168
18207	833	10593	19269	18139	19727	19958	19056	17571	581	19248	5471	19857	4062	18089	4405	15486	8933	19053	14017	5337	11462	12827	13216	11180	17896	13400	1763	18242	5324	20011	6027	8078	3593	17518	3566	14216	7536	17868	358	19387	4867	15895	9607	2923	16597	9101	16413	8108	1770	14233	6657	17475	2014	17680	8606	14196	17681	17094	3030	13985	8468	8545	6991	18177	1994	7274	19412	943	19116	17649	11060	18182	11464	13554	9067	12420	9832	16968	73	15153	6980	1952	5521	14495	12491	7474	8187	13569	2925	13515	12875	18161	10811	8311	2730	19839	14653	11589	3567	103	17140	11598	9730	7930	13212	5233	17861	1035	16837	1822	215	12871	11251	14751	6759	2124	9901	4503	11614	2059	8166	4384	10427	11585	1098	12492	2993	6436	3839	16115	15479	14864	10034	2810	15518	5730	15184	16723	11393	15237	6401	4290	18773	14871	3100	6474	19505	13317	19427	8621	1716	12552	8315	2301	4517	3697	12411	15322	6378	19749	7378	3085	11558	15096	11392	3449	7245	12921	17269	9255	15773	4134	10578	16964	13862	10462	4700	15784	11521	10672	3027	18997	17951	15246	19700	4070	7728	4741	2618	5486	1336	15701	6438	6646	18502
4105	1551	3457	16600	14851	7051	2444	11478	15486	13221	5029	8155	5674	12032	15443	9132	1741	1078	8133	8455	10883	18802	12660	15604	12879	16522	2089	341	15076	98	19778	7787	1892	11699	3409	3260	13203	16133	7365	19148	18794	11061	16303	1039	14678	7622	14977	18705	5158	10206	19065	4018	11485	19434	4759	460	6278	11528	11842	16853	10432	14988	16944	9989	5714	17022	14581	13809	19478	7582	5028	6743	9931	9831	19529	12258	9383	8188	4144	2004	8356	15198	17473	10592	13944	3660	16156	1727	4148	6355	9822	5535	8234	3756	12241	2870	2143	6929	16488	12615	8573	15951	19496	13298	9600	3291	913	19113	12476	609	19368	10956	4275	1152	4989	8471	9749	7039	12522	2053	4621	10584	9088	11798	16050	2046	8086	1389	11976	19541	692	13560	6938	10327	10315	6843	11545	10148	12637	17227	13526	1290	7237	8426	9179	7327	11405	17780	5611	12174	4882	4228	3966	10425	2250	2128	15360	14069	18186	483	3281	15665	18112	13015	13945	15069	18092	18502	8706	3871	6261	12648	8855	4891	18799	13092	11137	16289	5784	11901	18455	12698	15795	3027	18107	1444	942	19195	13177	12821	2618	15246	3202	10080	6616	882
3734	12813	15172	5890	11420	15044	6515	12033	17571	14990	8608	15027	11021	2463	10134	18623	9741	13677	19054	16444	9630	2632	5390	9486	10842	9572	9751	11403	9734	10145	6011	14863	1722	17687	9101	11318	13228	7223	8158	10804	16043	4423	5000	4351	4797	3724	12025	11298	15990	7385	19421	14608	11156	7345	19017	8472	19130	2128	3025	8824	3237	1398	7713	6780	661	823	5699	6449	18512	17546	17531	2253	2853	8935	4836	17610	1462	269	264	16630	16851	9998	19496	19329	17139	10635	3894	14451	18051	10995	10544	16107	10472	13797	10589	9926	10026	6411	10535	10163	6899	19653	11616	6963	8010	11397	8709	3634	3763	2034	5244	7767	20096	19807	457	3290	19576	7472	15922	14524	16620	11133	5410	14795	8200	5940	2187	2433	11404	1584	13731	14812	18317	8070	10840	5421	18709	17996	3366	1403	207	5772	7166	5162	13464	11986	10674	6304	10052	14861	4533	2342	7536	1522	1567	2828	9383	2321	15905	19665	14512	6559	8641	7875	4868	3644	2996	18997	6646	5477	16104	12598	18290	18460	11901	1680	12521	18981	17269	5847	15701	4262	1731	975	4617	19143	10488	17142	18088	17077	17244	9378	19195	5205	616	16986
11998	12949	16926	6754	19897	513	12911	6021	10102	9029	16370	8664	17113	13469	3840	1175	14835	15956	15306	11568	6022	10107	19447	14763	10970	13744	15975	1182	6538	761	7616	14545	17554	2468	7990	10979	12420	5898	1885	9928	8770	18468	2699	4287	12963	8746	7478	7517	3610	14766	15358	16185	19387	11650	14043	18388	3534	8056	15301	6205	18470	15198	7493	10777	19223	10858	10716	8390	13504	16886	5989	4574	18421	17164	13644	19585	16302	14249	12444	19154	1479	11856	15568	17403	1792	13376	9030	17402	14444	15692	1309	85	338	4424	5339	3354	13980	19938	14612	14796	12697	2828	7318	18192	14320	9922	18725	2124	285	8217	16195	3262	14504	16458	14858	2739	11768	17991	677	174	1803	10350	13468	19017	17074	834	5602	5900	4592	11705	3051	552	14092	5390	14181	5373	10131	13241	7790	10517	20110	6676	4444	7534	4407	13015	17459	16311	3591	3412	19617	19628	11087	11395	368	4665	7189	10684	14895	5307	13155	2275	16264	10700	11121	12933	2618	5785	4134	4700	12565	15795	4096	19763	15784	11560	17293	19195	3449	1706	3340	9877	1926	18069	7072	11265	17390	15022	14226	16986	10898	11372	10002	12840	7407	15809
18393	2303	15086	6526	7171	17666	4605	5156	3419	14760	10965	8933	9085	2460	6198	19502	1937	8361	9876	14405	2982	13264	1806	14967	16393	15849	10500	1641	18572	9262	987	16752	170	2817	8369	9288	20194	3606	11627	7668	12969	1294	2536	2070	5835	19923	9429	332	18338	10507	15191	6137	5767	8128	7716	7935	9119	10757	7256	14235	8621	17775	6451	8918	4452	14779	15986	11708	17153	17808	14456	3254	18106	4726	10534	3568	18040	17459	15652	8839	4697	13226	2299	18904	1363	3548	9932	19996	10931	3498	339	16474	17674	9188	8288	17381	5524	13039	1686	9763	10541	3041	16643	7897	5623	18237	16837	20023	17000	16817	10426	3580	1082	7109	2101	5296	13963	109	14234	13024	3638	868	15645	10770	18872	2859	15983	12225	11404	9422	9494	6732	3932	16120	8477	16938	14483	17970	17478	7663	1695	9480	18980	18437	13119	2338	12883	20057	3779	16105	16359	7381	978	1503	3677	16676	19758	13339	2443	17521	16575	1769	4020	3334	1912	15691	18088	19991	1926	1744	15108	4741	18107	11560	5785	13862	13818	10002	4262	11372	18308	17244	10898	4070	8100	9496	2819	12821	19143	7250	2210	10578	13092	1320	18343	11521
1369	9930	7577	11253	97	8391	18150	20012	17666	2939	20159	8670	18233	780	12832	5502	14769	3676	9913	13848	5838	5052	3565	12250	10052	5157	11399	10484	17189	2342	15705	11485	18913	8208	15957	1395	15117	8863	2026	16067	13721	15590	12545	13009	7408	12621	11143	4629	11906	4353	2158	14456	9766	6288	2796	16350	17153	5231	15236	8981	12919	14883	5357	19611	11226	7372	7943	11965	18292	471	6483	3976	3105	6941	7607	48	6733	4442	16952	11650	19321	7929	5761	12823	12154	3278	3579	7223	3878	18498	10441	7853	13191	14967	376	5570	10587	13944	19434	17529	13016	16428	9291	17385	17753	813	14273	16518	10224	6511	11321	12661	4153	3215	14893	11247	8098	12346	2576	3986	6986	18886	9444	862	2909	4359	4566	13040	16916	10588	5975	2729	10687	13055	2599	729	2524	14354	13328	1652	3253	5175	17159	19065	5921	8162	7498	8342	16314	2868	9615	1004	12016	7415	17183	4044	419	4040	135	8617	7662	16427	6252	19525	11349	19575	11011	1731	17709	12921	1444	14072	19842	5785	17206	2819	7340	10856	15123	6616	2996	10462	10389	4587	11897	17244	882	5204	15784	15246	13892	16104	8252	182	15701	7728
8267	782	5435	19027	8811	16809	8755	337	16795	13086	17985	16793	7940	1889	7823	8580	18626	18240	13139	15888	9857	20185	13066	16408	9040	13538	19078	17114	8249	8217	7509	8861	6219	6294	8894	6457	12178	16276	16703	10997	8379	11105	8312	3189	5577	6518	16669	19737	13500	3902	11055	2729	11232	14434	17296	2224	577	2006	2919	16500	12786	390	6489	14991	3240	5536	17370	6075	12186	5112	6971	5089	13202	10813	8146	18918	3673	7064	12910	14194	603	3636	11058	12860	7200	2935	12270	7048	6357	6018	18884	450	18115	18084	1157	6952	11922	14981	920	8760	18539	9383	11358	9753	7159	9382	1134	19529	16758	1316	404	19338	17435	3783	10737	14588	12047	4589	1986	334	10699	6430	10283	4477	20026	14973	10927	770	2134	8062	20042	12337	4671	267	11814	1924	9829	8976	19320	191	3208	15236	18244	2240	2488	11053	4746	5291	9628	14971	4321	2153	7371	7768	13015	18312	19957	424	8615	10268	5916	11413	3728	6683	1564	12427	12078	17142	17244	12698	15491	17709	15701	13563	11587	18092	17077	19143	11897	12648	15026	9255	1191	18290	8583	13573	19378	18997	11521	4891	8855	14360	18981	16624	18938	8100
6032	1366	18055	10267	1604	10392	12099	10252	3514	5911	14254	2603	19020	9347	11271	7011	9053	7471	1761	4258	10326	4086	8137	13332	13009	13526	14628	1839	18923	18713	11156	10820	7926	13321	9643	319	5757	14494	15507	16383	17086	1258	4674	8494	14483	11796	2342	836	10943	12204	10219	16138	18244	12120	6958	15217	3913	20086	18483	11518	16323	1509	17981	9967	4668	3162	11583	387	5773	19864	2278	2778	4653	1201	3309	4566	14066	6390	2657	11597	447	5513	19589	12452	5975	19310	18837	2654	10742	14544	5990	2477	11180	9147	11741	15796	11435	2549	6882	7854	19172	2660	9894	8760	8936	6124	7212	5201	7877	9277	14362	9430	6085	16276	12419	6644	10222	2312	14778	15944	14940	15581	6307	11038	10507	10426	19071	10293	1074	3445	8201	8477	10675	4818	1224	8269	3891	67	2799	10131	1428	18652	2612	15324	8649	16267	1804	20000	6545	1831	8009	13671	16941	15644	8172	2440	4084	13775	19039	16643	9088	16790	1630	16114	11068	11302	3871	4700	6438	7072	8706	18544	15246	8583	17293	3202	10488	4096	10389	5785	19195	3074	19143	12821	6710	17390	2809	11011	7245	19435	10616	12921	9159	7529	19644	16130
19082	2071	18296	8640	19027	4930	489	16444	10679	10267	3987	16430	5198	9094	19831	2789	8492	921	11420	11868	12581	11610	11725	11944	8750	11094	2155	19478	16459	4578	6089	5828	6075	13541	3762	19287	20068	5935	175	2475	9763	8916	2353	17662	17639	18781	3377	17475	1584	11424	8092	2082	12196	1496	13850	16845	8326	3361	4439	12172	18154	11504	13432	14461	1045	11187	15757	10615	14934	3087	75	1083	3223	18314	11331	16247	3802	17012	12890	16095	18087	14957	15549	18859	20105	16406	16100	446	6812	10760	1882	16027	12316	6272	20066	4739	9338	3445	13900	16518	5337	6983	1365	19899	2908	9896	2406	4460	19308	9641	12054	4411	6229	13275	6467	20051	18453	423	7436	19617	8030	5754	4720	365	11136	15082	17267	19401	808	451	10074	16050	13566	12894	17421	17532	14440	3089	13684	9106	6903	7487	16690	7540	19907	16902	3398	5399	6986	19367	13678	15039	10320	9971	11361	16020	12295	15164	13111	19865	10108	19063	12052	14709	13701	12424	15022	18343	5477	12565	12821	2961	9377	6710	9877	13563	6261	17269	18092	9159	11011	18107	17387	12921	17709	9378	12078	10002	19143	19780	19000	18799	18290	15809	18625	10578
6002	12656	18253	5092	16222	19849	10481	18120	16257	8412	288	16076	5807	10866	5558	6633	1795	3000	5218	7252	6497	8188	19211	15902	4014	10911	3322	5124	3647	8993	11829	7221	1121	15690	19928	14734	5711	13689	19059	3111	15405	1421	1328	2549	6463	6968	15261	20005	11833	16142	9969	14411	7264	5526	6205	412	14549	8773	8720	1000	15349	5375	3946	11557	1876	1844	6927	4966	4564	9135	19503	8766	5524	5415	5732	5467	11544	16493	14449	540	5365	17893	18446	8173	10402	17421	8782	4603	2355	6862	18175	16345	3314	17472	20028	13342	11352	19153	6827	9619	3891	925	4953	9608	7276	14521	18515	14340	7199	17648	19736	17652	19142	10295	13692	2908	7289	5910	8806	8519	5827	2441	2761	7472	10142	13527	16201	17919	15863	15629	5310	9309	12673	16564	199	8483	9188	13883	427	6664	558	2751	2118	20140	17587	14637	8359	8398	3682	7861	5402	3908	10552	19838	4206	18768	7949	10901	733	16402	11604	181	19889	10784	15873	18794	10389	4741	17709	6537	10616	17280	4096	4596	19780	9159	18938	11560	7085	5477	5205	16130	12921	11265	3064	12521	18502	15108	13177	9255	5847	15766	17244	13892	12471	17888
4663	9669	115	1222	8888	14769	10379	16876	8033	13965	18602	8576	14431	13415	90	6111	651	12886	5156	12011	2186	15166	8299	12264	2927	1295	7134	18100	19967	10934	13930	2640	6003	14870	10031	1271	7288	9821	1081	17940	2759	1973	6872	12655	11851	4530	15296	3357	6964	7226	14670	5414	6877	3677	8205	3515	7336	5919	8124	12780	2111	17856	15957	16630	6469	13626	7474	1810	9210	13339	2531	16050	4044	4859	9838	18220	16500	5472	13834	14189	9648	14768	19802	3293	12149	16908	1319	4572	10802	14084	759	6373	19469	18858	15198	15890	16383	6099	14674	1499	17912	16891	11745	3223	9892	12003	1625	17164	6313	8189	17719	1381	6270	972	1790	14714	12561	16957	1559	3521	2269	8198	256	7249	18371	17016	1265	5049	15540	10373	3756	13614	11806	4274	19992	16402	1878	14461	12826	6414	10599	7908	218	15001	12357	4921	14966	14379	13828	17345	15552	13987	9194	13976	15137	15032	3931	1869	11770	13526	6406	11090	16930	7294	4808	6970	4741	17390	1191	15026	1320	14072	17280	15246	17269	7085	1168	17387	11011	11137	2638	10298	10080	19517	13862	9377	18455	17120	18460	11728	15795	17951	17709	15766	1744	7072
8412	16558	19328	12820	16743	11066	9343	17632	18207	7108	12995	20197	12675	3698	17908	13801	8175	7699	8723	6724	18696	9425	13753	12684	1869	16548	4280	3670	16956	306	11016	4717	15836	13545	19170	6243	19469	14723	17092	1166	10288	10165	7000	13307	7138	7285	2370	1727	2613	12613	2366	11275	5834	8854	13343	2332	3619	2925	3729	5561	19823	4781	5770	12706	4329	6144	16201	5856	15522	6378	7527	4146	14251	3638	15047	181	8068	12225	19765	13073	8186	19070	5761	8103	14747	2446	8923	10741	1541	924	8642	4855	1961	13601	3816	980	17878	1072	18581	10031	17914	10293	264	9437	14848	15114	3220	7465	19152	16711	18021	257	284	4054	20092	5849	9991	4585	5116	7690	3567	18731	16344	5371	5375	642	11705	16134	13710	13769	13245	17319	12162	2710	3778	8161	5381	2129	18113	8999	16241	5138	1242	12558	17493	19185	17872	11471	18160	9090	871	1019	19623	10725	1518	14674	5567	14593	8821	7998	16307	15709	3164	10539	10897	1466	11587	7250	12521	13177	11901	6438	7529	10002	4070	15022	4225	18997	9756	10465	11728	1168	2842	13862	7245	616	10442	3340	13573	18981	17888	17557	18069	18625	7072	8706
17874	4840	3438	16905	7008	8306	14105	634	19277	16632	14696	13337	5915	5485	7271	20004	5794	16863	15	9170	6611	17260	4552	16486	14242	7971	17398	6544	3825	5081	12190	11796	19118	2934	202	480	9436	4634	1051	2689	6428	10194	3439	4822	19170	13669	4607	5738	11821	14235	16193	3732	19250	17674	6932	9416	8652	12337	16690	2341	7677	4793	1859	14287	17441	1528	7025	18612	7594	8186	4021	19456	197	2564	10523	12790	19080	718	16500	20154	6632	7299	9234	8647	2550	14978	5572	20170	16552	13003	2914	1337	6011	116	5379	6446	16545	11610	682	17876	11395	10477	11849	6924	13498	14558	6530	19501	1449	19770	20094	4343	8721	14681	14667	13805	3762	18998	14852	11985	15097	6542	13008	1011	10203	2768	17671	17519	17604	6991	3502	5308	19867	6342	17941	12390	12439	12043	8709	14513	10263	4402	17923	2892	10599	18966	2834	19863	13406	13321	10026	19796	12589	13325	7180	5650	15315	4268	14633	18185	18901	3763	6875	1601	13212	18113	2819	15246	1444	1706	16624	5486	17951	8792	7231	17843	10898	4741	7245	6616	9496	15701	1744	12565	8583	18455	12521	6701	12821	9377	10462	1926	19644	12921	11560	17206
